{name:'Stair_el7', position:{x:63.18, y:4.3, z:79.81}, rotation:{x:0, y:0.7639952, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'Rock_17A', position:{x:85.78957, y:5.491364, z:107.8082}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_17A.fbx'},
{name:'Bush_04', position:{x:87.05489, y:3.331787, z:70.45988}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_04.fbx'},
{name:'Plant_01', position:{x:70.45654, y:6.078605, z:108.8063}, rotation:{x:-0.1420312, y:0.4435493, z:-0.02759929}, scale:{x:1, y:1, z:1}, file:'Plant_01.fbx'},
{name:'Bush_04', position:{x:68.63486, y:3.429451, z:82.08594}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_04.fbx'},
{name:'Crystal3', position:{x:75.81075, y:3.526438, z:95.74571}, rotation:{x:-0.2968245, y:-0.0348709, z:0.2065042}, scale:{x:1.295223, y:1.295223, z:1.295223}, file:'Crystal3.fbx'},
{name:'Tree_Dead1', position:{x:76.07391, y:1.982952, z:80.57531}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Dead1.fbx'},
{name:'Stair_el7', position:{x:62.19, y:5.2, z:77.07}, rotation:{x:0, y:-0.7207258, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'Fire2', position:{x:71.71754, y:3.780805, z:95.67659}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Fire2.fbx'},
{name:'Fire_long', position:{x:71.71754, y:4.900286, z:95.65818}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Fire_long.fbx'},
{name:'Fire_sparks', position:{x:71.71754, y:4.052996, z:95.67659}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Fire_sparks.fbx'},
{name:'Fire2', position:{x:71.71754, y:3.901636, z:95.67659}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Fire2.fbx'},
{name:'Campfire_particle', position:{x:71.71754, y:3.901636, z:95.67659}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Campfire_particle.fbx'},
{name:'Rock_09', position:{x:71.16639, y:3.15128, z:101.2314}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_09.fbx'},
{name:'Point_light', position:{x:78.62137, y:5.32909, z:91.09583}, rotation:{x:0, y:0.9238796, z:0}, scale:{x:1, y:1, z:1}, file:'Point_light.fbx'},
{name:'Particle_Glow', position:{x:78.6057, y:5.577087, z:91.10392}, rotation:{x:-0.2705981, y:0.6532816, z:0.6532816}, scale:{x:1, y:1, z:1}, file:'Particle_Glow.fbx'},
{name:'Lantern1', position:{x:77.8201, y:3.405359, z:91.88952}, rotation:{x:0, y:0.9238796, z:0}, scale:{x:1, y:1, z:1}, file:'Lantern1.fbx'},
{name:'Ground_Decal_Leaves1', position:{x:87.0484, y:3.40597, z:82.43607}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Ground_Decal_Leaves1.fbx'},
{name:'Stair_el2', position:{x:70.92056, y:4.341208, z:105.8007}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el2.fbx'},
{name:'Tree_Pine_1', position:{x:74.1013, y:5.491668, z:107.8832}, rotation:{x:0, y:-0.5785058, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_1.fbx'},
{name:'Tree_Pine_3', position:{x:66.02917, y:3.405765, z:83.85493}, rotation:{x:0, y:-0.9576513, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_3.fbx'},
{name:'Tree_06', position:{x:68.90058, y:3.40597, z:84.83424}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_06.fbx'},
{name:'Stair_el6', position:{x:64.59, y:3.5, z:77.27}, rotation:{x:0, y:0.6932201, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el6.fbx'},
{name:'Plant_04', position:{x:80.10493, y:5.515367, z:103.7547}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_04.fbx'},
{name:'Rock_Group_02', position:{x:125.03, y:3.21, z:42.78}, rotation:{x:0, y:-0.6961808, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:107.11, y:5.43, z:6.5}, rotation:{x:0, y:-0.1407901, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:65.57, y:4.01, z:116.43}, rotation:{x:0, y:0, z:0.3284845}, scale:{x:3.651472, y:1, z:4.157451}, file:'Cube.fbx'},
{name:'Wall_stone_grup3x', position:{x:115.39, y:5.61, z:31.07}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Wall_stone_grup3x.fbx'},
{name:'Rock_Group_01', position:{x:107.62, y:2.55, z:110.72}, rotation:{x:0, y:-0.7143304, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:57.72, y:4.4, z:45.93}, rotation:{x:0, y:-0.9655522, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:147.8, y:7.16, z:8.93}, rotation:{x:0, y:-0.5034494, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:64.74, y:3.49, z:42.83}, rotation:{x:0, y:0.4532481, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:145.45, y:3.06, z:54.45}, rotation:{x:0, y:-0.7636103, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:9.16, y:5.23, z:77.75}, rotation:{x:0, y:0.8985027, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:58.71, y:4.78, z:51.17}, rotation:{x:0, y:-0.4464365, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:64.25829, y:3.489836, z:48.90583}, rotation:{x:0, y:0.7383559, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:3.27, y:7.43, z:130.66}, rotation:{x:0, y:0.7811326, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_06', position:{x:79.14726, y:5.260094, z:72.76404}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_06', position:{x:61.8333, y:4.65, z:86.14497}, rotation:{x:0, y:0.5376362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_03', position:{x:61.60536, y:5.13, z:87.11562}, rotation:{x:0, y:0.2772383, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_01', position:{x:8.950001, y:5.1, z:106.75}, rotation:{x:0, y:0.6257726, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:8.07, y:4.7, z:109.75}, rotation:{x:0, y:0.2569015, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:117.96, y:5.29, z:148.59}, rotation:{x:0, y:0.9773483, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:71.6, y:3.4, z:51.9}, rotation:{x:0, y:-0.759058, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:99.82, y:3.02, z:35.53}, rotation:{x:0, y:0.05658093, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:9.189999, y:5.14, z:128.76}, rotation:{x:0, y:0.6300601, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_04', position:{x:86.00903, y:3.685871, z:95.75197}, rotation:{x:0, y:0.6468362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_04.fbx'},
{name:'Rock_Group_01', position:{x:11.12, y:5.26, z:132}, rotation:{x:0, y:0.9860386, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:152.74, y:4.97, z:118.93}, rotation:{x:0, y:-0.9633958, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:122.51, y:3.4, z:61.87}, rotation:{x:0, y:0.9053105, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:80.91, y:5.4, z:121.65}, rotation:{x:0, y:0.8671442, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:52.04, y:5.09, z:8.900002}, rotation:{x:0, y:-0.1407901, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:68.13, y:3.11, z:62.79}, rotation:{x:0, y:-0.8105339, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:85.64, y:3.32, z:95.82}, rotation:{x:0, y:0.6468362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_06', position:{x:62.53471, y:3.486092, z:86.5737}, rotation:{x:0, y:0.2772383, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_01', position:{x:95.42, y:5.41, z:151.65}, rotation:{x:0, y:0.9920384, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:57.93103, y:3.45, z:151.9251}, rotation:{x:0, y:0.9766384, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:8.880001, y:5.24, z:22.85}, rotation:{x:0, y:0.7706103, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:113.99, y:3.41, z:32.64}, rotation:{x:0, y:-0.4517855, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_06', position:{x:84.39119, y:4.87, z:94.97485}, rotation:{x:0, y:0.8361035, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_01', position:{x:149.26, y:5.07, z:61.67}, rotation:{x:0, y:-0.599681, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:56.8, y:5, z:48.89}, rotation:{x:0, y:-0.8683574, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:152.05, y:5.48, z:102.12}, rotation:{x:0, y:-0.7578298, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_03', position:{x:86.84003, y:5.11, z:99.91886}, rotation:{x:0, y:0.4291917, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_01', position:{x:89.72, y:3.1, z:101.52}, rotation:{x:0, y:0.8819894, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:43.85, y:5.24, z:52.19}, rotation:{x:0, y:-0.6471959, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:15.03, y:5.06, z:12.21}, rotation:{x:0, y:-0.574076, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:104.78, y:2.04, z:130.89}, rotation:{x:0, y:0.4307, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:7.860001, y:4.7, z:39.47}, rotation:{x:0, y:0.2347421, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:114.5, y:2.19, z:102.98}, rotation:{x:0, y:0.9976233, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:34.78, y:5.09, z:8.760002}, rotation:{x:0, y:-0.1407901, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:100.15, y:5.25, z:148.6}, rotation:{x:0, y:0.9890977, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:74.74, y:4.81, z:117.95}, rotation:{x:0, y:0.9199792, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:151.22, y:5.09, z:125.06}, rotation:{x:0, y:-0.9999167, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:9.34, y:4.89, z:12.72}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:86.91, y:5.41, z:151.65}, rotation:{x:0, y:0.9920384, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:80.74, y:4.74, z:7.800003}, rotation:{x:0, y:-0.5291227, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:152.91, y:4.97, z:106.01}, rotation:{x:0, y:-0.9500583, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_07', position:{x:62.96528, y:3.126397, z:81.56807}, rotation:{x:0, y:0.5172848, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_07.fbx'},
{name:'Rock_Group_01', position:{x:27.53, y:5.12, z:151.93}, rotation:{x:0, y:0.9875919, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:147.44, y:4.78, z:151.65}, rotation:{x:0, y:-0.9997686, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:96.35, y:3.71, z:109.48}, rotation:{x:0, y:-0.9030288, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_04', position:{x:61.68535, y:4.639235, z:74.87706}, rotation:{x:0, y:0.3812959, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_04.fbx'},
{name:'Rock_Group_01', position:{x:93.63, y:3.34, z:49.5}, rotation:{x:0, y:0.4981798, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:47.06, y:5.34, z:10.85}, rotation:{x:0, y:0.2932959, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:40.22, y:4.04, z:120.11}, rotation:{x:-0.2816771, y:-0.8811629, z:0.1156287}, scale:{x:3.651472, y:1, z:6.586564}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:54.08, y:2.5, z:33.00999}, rotation:{x:0, y:-0.7170592, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:88.38, y:3.92, z:60.84}, rotation:{x:-0.2813086, y:-0.8800107, z:0.1165219}, scale:{x:3.651472, y:1, z:4.157451}, file:'Cube.fbx'},
{name:'Rock_Group_02', position:{x:56.98, y:1.96, z:58.43}, rotation:{x:0, y:0.8229625, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:152.0464, y:5.48, z:115.4391}, rotation:{x:0, y:-0.7578298, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Wall_wood_grup2x', position:{x:48.67056, y:5.490307, z:135.0033}, rotation:{x:0, y:0.7071068, z:0}, scale:{x:1, y:1, z:1}, file:'Wall_wood_grup2x.fbx'},
{name:'Rock_Group_01', position:{x:86.46, y:3.68, z:68.62}, rotation:{x:0, y:0.3631077, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:97.57, y:3.1, z:75.17}, rotation:{x:0, y:-0.9616589, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Lanterns', position:{x:37.95441, y:5.45632, z:103.1935}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Lanterns.fbx'},
{name:'Rock_Group_01', position:{x:59.16, y:5.49, z:43.21}, rotation:{x:0, y:0.9966075, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:16, y:4.87, z:132.79}, rotation:{x:0, y:0.8826093, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_02', position:{x:62.13451, y:4.710529, z:86.09348}, rotation:{x:0, y:0.2772383, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_02.fbx'},
{name:'Rock_04', position:{x:87.37672, y:4.659235, z:101.3464}, rotation:{x:0, y:0.4291917, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_04.fbx'},
{name:'Rock_Group_02', position:{x:79.98, y:5.02, z:30.74}, rotation:{x:0, y:-0.9964858, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:62.90957, y:3.445662, z:83.23596}, rotation:{x:0, y:0.5172848, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_01', position:{x:77.98, y:5.41, z:33.22}, rotation:{x:0, y:-0.7707729, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:145.98, y:4.94, z:128.99}, rotation:{x:0, y:-0.990467, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:55.22, y:4.74, z:7.889999}, rotation:{x:0, y:-0.5034494, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:150.72, y:5.07, z:64.82}, rotation:{x:0, y:-0.9339931, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:19.72, y:5.31, z:133.77}, rotation:{x:0, y:0.8822935, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:64.73, y:2.97, z:38.81}, rotation:{x:0, y:0.3300526, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:58.69772, y:5.494334, z:35.25519}, rotation:{x:0, y:-0.150716, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:23.55, y:5.94, z:136.35}, rotation:{x:-0.2816771, y:-0.8811629, z:0.1156287}, scale:{x:3.651472, y:1, z:6.586564}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:65.42, y:2.05, z:61.29}, rotation:{x:0, y:-0.530863, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_03', position:{x:98.6496, y:2.032217, z:97.85214}, rotation:{x:0, y:-0.7842733, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_01', position:{x:106.49, y:3.45, z:133.74}, rotation:{x:0, y:0.9961414, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:145.61, y:5.23, z:151.73}, rotation:{x:0, y:0.6386502, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_01', position:{x:86.01684, y:5.40984, z:96.97365}, rotation:{x:0, y:0.6468362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_02', position:{x:136.95, y:5.02, z:148.95}, rotation:{x:0, y:-0.9983431, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:30.44, y:7.25, z:157.56}, rotation:{x:0, y:0.5611197, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:149.54, y:5.12, z:36.84}, rotation:{x:0, y:-0.6215494, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:51.63, y:4.4, z:50.21}, rotation:{x:0, y:-0.4351374, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:79.88, y:5.46, z:72}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_02', position:{x:13.77, y:3.37, z:97.44}, rotation:{x:0, y:0.3567306, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_06', position:{x:86.74574, y:4.63, z:98.92628}, rotation:{x:0, y:0.6671009, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_02', position:{x:156.28, y:7.1, z:28.93}, rotation:{x:0, y:-0.6617097, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Level_Environment', position:{x:0, y:0, z:0}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Level_Environment.fbx'},
{name:'Rock_04', position:{x:62.32582, y:3.465871, z:87.87088}, rotation:{x:0, y:0.2772383, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_04.fbx'},
{name:'Rock_Group_01', position:{x:43.46, y:5.53, z:37.08}, rotation:{x:0, y:-0.9780651, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:112.25, y:3.21, z:29.95}, rotation:{x:0, y:-0.6961808, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:152.9143, y:4.97, z:112.3263}, rotation:{x:0, y:-0.9500583, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:150.95, y:5.07, z:71.37}, rotation:{x:0, y:-0.9339931, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:126.94, y:5.09, z:8.809998}, rotation:{x:0, y:-0.11105, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:9.880001, y:7.65, z:152.28}, rotation:{x:0, y:0.9920384, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:148.51, y:5.27, z:126.45}, rotation:{x:0, y:-0.9990688, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:91.61, y:3.08, z:104.76}, rotation:{x:0, y:0.4524823, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:108.77, y:4.75, z:152.28}, rotation:{x:0, y:0.9009256, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:60.98, y:4.81, z:153.18}, rotation:{x:0, y:0.9445595, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:111.99, y:4.69, z:105.06}, rotation:{x:0, y:1, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:95.28, y:3.49, z:22.63}, rotation:{x:0, y:0.999475, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:54.21, y:2, z:30.01}, rotation:{x:0, y:-0.8897167, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rocks', position:{x:37.95441, y:5.45632, z:103.1935}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rocks.fbx'},
{name:'Rock_Group_01', position:{x:151.88, y:7.51, z:24.4}, rotation:{x:0, y:-0.7321725, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:10.07321, y:5.1, z:87.11205}, rotation:{x:0, y:0.6257726, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:74.04, y:5.09, z:8.809998}, rotation:{x:0, y:-0.11105, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:13.09, y:3.2, z:102.97}, rotation:{x:0, y:0.2620218, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:89.98, y:3.06, z:53.27}, rotation:{x:0, y:-0.02306624, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:129.83, y:7.16, z:3.709999}, rotation:{x:0, y:-0.8343484, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:52.78, y:2.96, z:150.56}, rotation:{x:0, y:0.8099586, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:92.22, y:2.99, z:123.24}, rotation:{x:0, y:0.8177891, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:152.27, y:7.16, z:9.470001}, rotation:{x:0, y:-0.9581736, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:151.05, y:5.47, z:27.96}, rotation:{x:0, y:-0.6644565, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:9.84, y:5.06, z:123.52}, rotation:{x:0, y:0.7584476, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:27.38, y:4.74, z:8.220001}, rotation:{x:0, y:-0.4907927, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_02', position:{x:87.01469, y:4.690529, z:98.78121}, rotation:{x:0, y:0.4291917, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_02.fbx'},
{name:'Rock_Group_02', position:{x:117.76, y:4.74, z:7.800003}, rotation:{x:0, y:-0.5291227, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:8.709999, y:4.89, z:120.8}, rotation:{x:0, y:0.409483, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
